work_id,state,mp_name,work_category,work_description,cost_estimate,implementing_agency,sanction_date,completion_days,payment_released_pct,status,is_synthetic_anomaly,anomaly_type,cost_ratio,completion_days_filled,completion_speed_ratio,vendor_concentration,expected_payment,payment_mismatch,iso_flag,iso_score,lof_flag,lof_score,risk_level,risk_score
W000837,Madhya Pradesh,ANITA NAGARSINGH CHOUHAN,Drainage system,Drainage system at Proddatur ward 9,2236113.38,"Nagi, Khalsa and Mittal Works Dept",2023-07-15,,0.942,Sanctioned,False,,1.8365036402670538,178.0,1.0,0.6865203761755486,0.1,0.842,1,-0.0010043762608116236,-1,1.1411791876255521,Medium,93.3
W000838,Madhya Pradesh,ANITA NAGARSINGH CHOUHAN,Playground development,Playground development at Purnia ward 13,1506042.61,"Nagi, Khalsa and Mittal Works Dept",2024-10-09,205.0,0.791,Completed,False,,1.377337689072546,205.0,1.151685393258427,0.6865203761755486,1.0,-0.20899999999999996,1,-0.1047619495597259,1,0.9879589356647221,Low,22.4
W000839,Madhya Pradesh,ANITA NAGARSINGH CHOUHAN,Playground development,Playground development at Nashik ward 17,513287.0,"Nagi, Khalsa and Mittal Works Dept",2025-01-29,,0.821,In Progress,False,,0.4694219975694976,178.0,1.0,0.6865203761755486,0.5,0.32099999999999995,1,-0.11567311739775904,1,0.9700488336717712,Low,11.6
W000840,Madhya Pradesh,ANITA NAGARSINGH CHOUHAN,Health sub-centre upgrade,Health sub-centre upgrade at Eluru ward 12,1016458.84,Verma and Sons Works Dept,2023-11-15,192.0,0.908,Completed,False,,0.5615629221224026,192.0,1.0786516853932584,0.9153605015673981,1.0,-0.09199999999999997,1,-0.12081582029064203,1,1.0330269531895035,Low,38.5
W000841,Madhya Pradesh,ANITA NAGARSINGH CHOUHAN,Public toilet construction,Public toilet construction at Erode ward 5,238439.89,Verma and Sons Works Dept,2024-12-09,61.0,0.993,Completed,False,,0.7509567033451634,61.0,0.34269662921348315,0.9153605015673981,1.0,-0.007000000000000006,1,-0.048561418589423255,-1,1.1438928030084086,Medium,86.2
W000842,Madhya Pradesh,ANITA NAGARSINGH CHOUHAN,School building repair,School building repair at Jalgaon ward 9,840972.08,Nagar PLC Works Dept,2023-11-22,79.0,0.947,Completed,False,,1.1300607675751178,79.0,0.4438202247191011,1.3730407523510972,1.0,-0.05300000000000005,1,-0.08888300212187533,1,1.0012941844633518,Low,38.1
W000843,Madhya Pradesh,ANITA NAGARSINGH CHOUHAN,School building repair,School building repair at Gandhinagar ward 4,332524.67,Nagar PLC Works Dept,2023-10-09,100.0,0.959,Completed,False,,0.4468318185044416,100.0,0.5617977528089888,1.3730407523510972,1.0,-0.041000000000000036,1,-0.07476780761161056,1,1.045925909350949,Low,64.9
W000844,Madhya Pradesh,ANITA NAGARSINGH CHOUHAN,Health sub-centre upgrade,Health sub-centre upgrade at Siwan ward 16,2814617.26,Verma and Sons Works Dept,2024-03-04,244.0,0.846,Completed,False,,1.5549913395231527,244.0,1.3707865168539326,0.9153605015673981,1.0,-0.15400000000000003,1,-0.06274302327799791,1,1.0136232740614504,Low,56.3
W000845,Madhya Pradesh,ANITA NAGARSINGH CHOUHAN,Community hall construction,Community hall construction at New Delhi ward 14,4228138.22,Thakur LLC Works Dept,2024-11-25,,0.929,In Progress,False,,1.0352188473284007,178.0,1.0,0.22884012539184953,0.5,0.42900000000000005,1,-0.02832613507599685,-1,1.3914560206905582,Medium,93.2
W000846,Madhya Pradesh,ANITA NAGARSINGH CHOUHAN,Community hall construction,Community hall construction at Dewas ward 6,2286773.82,Nagar PLC Works Dept,2023-05-15,,0.851,In Progress,False,,0.559894505539879,178.0,1.0,1.3730407523510972,0.5,0.351,1,-0.11395889513987056,1,1.0111906531509531,Low,31.2
W000847,Madhya Pradesh,ANITA NAGARSINGH CHOUHAN,Library development,Library development at Madhyamgram ward 2,579064.12,Nagar PLC Works Dept,2023-05-11,,0.744,In Progress,False,,0.9715712320519784,178.0,1.0,1.3730407523510972,0.5,0.244,1,-0.145704418967317,1,1.0116325585727552,Low,20.3
W000848,Madhya Pradesh,ANITA NAGARSINGH CHOUHAN,Street lighting,Street lighting at Kishanganj ward 20,388897.37,Mital-Maharaj Works Dept,2023-10-02,,0.72,Sanctioned,False,,0.836457728766821,178.0,1.0,0.45768025078369906,0.1,0.62,1,-0.06530807653448106,1,1.1248918483415085,Low,80.2
W000849,Madhya Pradesh,ANITA NAGARSINGH CHOUHAN,Road construction,Road construction at Erode ward 3,882598.1,Nagar PLC Works Dept,2025-02-06,270.0,0.741,Completed,False,,0.3566559741034716,270.0,1.5168539325842696,1.3730407523510972,1.0,-0.259,1,-0.04591277439767005,1,1.0221825489382566,Low,65.3
W000850,Madhya Pradesh,ANITA NAGARSINGH CHOUHAN,Public toilet construction,Public toilet construction at Munger ward 6,485246.04,Nagar PLC Works Dept,2024-12-12,,0.865,In Progress,False,,1.5282626011515743,178.0,1.0,1.3730407523510972,0.5,0.365,1,-0.1152599566854482,1,1.0422950045610115,Low,44.2
W000851,Madhya Pradesh,ANITA NAGARSINGH CHOUHAN,Health sub-centre upgrade,Health sub-centre upgrade at Rohtak ward 6,2917973.19,Mital-Maharaj Works Dept,2024-12-06,,0.83,In Progress,False,,1.6120923806921965,178.0,1.0,0.45768025078369906,0.5,0.32999999999999996,1,-0.061110165161847474,1,1.0859237102858519,Low,78.2
W000852,Madhya Pradesh,ANITA NAGARSINGH CHOUHAN,Library development,Library development at Bathinda ward 11,518271.29,Verma and Sons Works Dept,2023-12-27,,0.852,In Progress,False,,0.8695711897371022,178.0,1.0,0.9153605015673981,0.5,0.352,1,-0.13634067250841703,1,0.9994548001359241,Low,15.4
W000853,Odisha,ANITA SUBHADARSHINI,Community hall construction,Community hall construction at Thoothukudi ward 1,3477802.6,Wason Ltd Works Dept,2024-04-22,158.0,0.732,Completed,False,,0.9749796626845945,158.0,0.8876404494382022,0.9063180827886711,1.0,-0.268,1,-0.06589227029001021,1,1.0817943636558067,Low,76.0
W000854,Odisha,ANITA SUBHADARSHINI,Library development,Library development at Kanpur ward 5,748578.42,Kalla Group Works Dept,2024-08-29,235.0,0.765,Completed,False,,1.1193494475254606,235.0,1.3202247191011236,0.9063180827886711,1.0,-0.235,1,-0.09829847843085143,1,1.0128729532990512,Low,40.1
W000855,Odisha,ANITA SUBHADARSHINI,Drinking water supply,Drinking water supply at Jhansi ward 20,6197361.135282089,"Brar, Sengupta and Prabhakar Works Dept",2023-09-29,,0.895,Sanctioned,True,cost_inflation,6.14583893881072,178.0,1.0,0.6797385620915033,0.1,0.795,-1,0.15042766858486145,1,1.0410887034862855,Medium,82.4
W000856,Odisha,ANITA SUBHADARSHINI,Library development,Library development at Nangloi Jat ward 16,406417.4,Wason Ltd Works Dept,2024-08-28,252.0,0.718,Completed,False,,0.6077160121109745,252.0,1.4157303370786516,0.9063180827886711,1.0,-0.28200000000000003,1,-0.07177410473307339,1,1.016435410536208,Low,54.6
W000857,Odisha,ANITA SUBHADARSHINI,Playground development,Playground development at Mahbubnagar ward 14,1493066.22,Kalla Group Works Dept,2024-10-04,271.0,0.838,Completed,False,,1.3007074445716083,271.0,1.5224719101123596,0.9063180827886711,1.0,-0.16200000000000003,1,-0.08838725500572842,1,1.0026704327643943,Low,39.2
W000858,Odisha,ANITA SUBHADARSHINI,Health sub-centre upgrade,Health sub-centre upgrade at Sikar ward 17,739593.11,Baral-Bora Works Dept,2024-04-14,283.0,0.998,Completed,False,,0.3507418889607559,283.0,1.5898876404494382,0.45315904139433555,1.0,-0.0020000000000000018,1,-0.0211906939211583,1,1.0646916073671189,Low,83.3
W000859,Odisha,ANITA SUBHADARSHINI,Community hall construction,Community hall construction at Suryapet ward 12,1760012.52,Kalla Group Works Dept,2024-08-06,,0.909,In Progress,False,,0.4934082265250659,178.0,1.0,0.9063180827886711,0.5,0.40900000000000003,1,-0.10333485524343072,1,1.070501206894386,Low,56.9
W000860,Odisha,ANITA SUBHADARSHINI,Playground development,Playground development at Ichalkaranji ward 16,1777150.5,Wason Ltd Works Dept,2023-07-10,168.0,0.772,Completed,False,,1.5481918045632002,168.0,0.9438202247191011,0.9063180827886711,1.0,-0.22799999999999998,1,-0.09543651894021887,1,1.0453337530026148,Low,55.0
W000861,Odisha,ANITA SUBHADARSHINI,Drinking water supply,Drinking water supply at Kirari Suleman Nagar ward 14,470699.24,Behl LLC Works Dept,2024-01-16,,0.736,In Progress,False,,0.4667860488541527,178.0,1.0,1.132897603485839,0.5,0.236,1,-0.1262494793602416,1,1.0014843305863201,Low,20.2
W000862,Odisha,ANITA SUBHADARSHINI,Community hall construction,Community hall construction at Aizawl ward 1,2864738.16,Kalla Group Works Dept,2023-04-06,,0.73,In Progress,False,,0.8031109772925255,178.0,1.0,0.9063180827886711,0.5,0.22999999999999998,1,-0.10406703976419451,1,1.0306679072982288,Low,45.4
W000863,Odisha,ANITA SUBHADARSHINI,Library development,Library development at Karimnagar ward 7,784512.94,Behl LLC Works Dept,2023-07-30,193.0,0.719,Completed,False,,1.1730823418147356,193.0,1.0842696629213484,1.132897603485839,1.0,-0.281,1,-0.10856500777680617,1,1.033712231426645,Low,44.4
W000864,Odisha,ANITA SUBHADARSHINI,Health sub-centre upgrade,Health sub-centre upgrade at Kirari Suleman Nagar ward 19,1822613.11,Behl LLC Works Dept,2024-04-05,87.0,0.999,Completed,False,,0.8643492704333577,87.0,0.4887640449438202,1.132897603485839,1.0,-0.0010000000000000009,1,-0.08173932613172563,1,1.1123547536804121,Low,72.7
W000865,Odisha,ANITA SUBHADARSHINI,Street lighting,Street lighting at Nandyal ward 20,679080.68,Behl LLC Works Dept,2024-09-30,,0.885,In Progress,False,,1.3915672681771705,178.0,1.0,1.132897603485839,0.5,0.385,1,-0.12632316546668126,1,0.9952245994033453,Low,16.7
W000866,Odisha,ANITA SUBHADARSHINI,Health sub-centre upgrade,Health sub-centre upgrade at Kurnool ward 18,1335008.69,Baral-Bora Works Dept,2023-10-26,,0.887,In Progress,False,,0.6331095617016014,178.0,1.0,0.45315904139433555,0.5,0.387,1,-0.09390481652190408,-1,1.1473884042088633,Medium,68.9
W000867,Odisha,ANITA SUBHADARSHINI,School building repair,School building repair at Satara ward 9,727041.46,Behl LLC Works Dept,2024-04-14,,0.828,In Progress,False,,0.8917535919429911,178.0,1.0,1.132897603485839,0.5,0.32799999999999996,1,-0.14997701057404006,1,1.0004810339070243,Low,13.4
W000868,Odisha,ANITA SUBHADARSHINI,Playground development,Playground development at Ranchi ward 5,7126110.8380515985,"Brar, Sengupta and Prabhakar Works Dept",2024-03-18,,0.966,In Progress,True,cost_inflation,6.208020309974019,178.0,1.0,0.6797385620915033,0.5,0.46599999999999997,-1,0.13375922719617583,1,0.9973687163682186,Medium,60.9
W000869,Odisha,ANITA SUBHADARSHINI,Community hall construction,Community hall construction at Ulhasnagar ward 6,3524030.92,"Brar, Sengupta and Prabhakar Works Dept",2024-07-01,,0.758,In Progress,False,,0.9879394758263971,178.0,1.0,0.6797385620915033,0.5,0.258,1,-0.08741912555426923,1,0.9993482819671662,Low,37.8
W000870,Jharkhand,Annpurna Devi,Library development,Library development at Jaunpur ward 18,557431.55,"Nazareth, Kurian and Suresh Works Dept",2024-05-15,261.0,0.824,Completed,False,,0.9904201023361966,261.0,1.4662921348314606,1.0447761194029852,1.0,-0.17600000000000005,1,-0.1081528674325371,1,0.9905974124198831,Low,22.2
W000871,Jharkhand,Annpurna Devi,Road construction,Road construction at Nagercoil ward 1,3448121.27,Lal PLC Works Dept,2023-09-12,,0.92,Sanctioned,False,,1.194003175521214,178.0,1.0,1.0447761194029852,0.1,0.8200000000000001,1,-0.03478895165992535,1,1.0000634972793052,Low,55.5
W000872,Jharkhand,Annpurna Devi,School building repair,School building repair at Kolhapur ward 3,969304.89,Lal PLC Works Dept,2024-07-26,,0.703,In Progress,False,,1.39582344171042,178.0,1.0,1.0447761194029852,0.5,0.20299999999999996,1,-0.1346961377512691,1,1.0246048696709458,Low,29.6
W000873,Jharkhand,Annpurna Devi,Street lighting,Street lighting at Udaipur ward 2,420500.1,Korpal-Tata Works Dept,2023-11-14,154.0,0.844,Completed,False,,0.9973016179003289,154.0,0.8651685393258427,0.6268656716417911,1.0,-0.15600000000000003,1,-0.10827396178182386,1,0.9936288259076808,Low,23.9
W000874,Jharkhand,Annpurna Devi,Health sub-centre upgrade,Health sub-centre upgrade at Loni ward 20,646061.46,Lal PLC Works Dept,2024-12-19,227.0,0.778,Completed,False,,0.4457521925333813,227.0,1.2752808988764044,1.0447761194029852,1.0,-0.22199999999999998,1,-0.0872039333819099,1,1.0239438648968537,Low,51.4
W000875,Jharkhand,Annpurna Devi,School building repair,School building repair at Aurangabad ward 7,960289.82,"Nazareth, Kurian and Suresh Works Dept",2025-01-15,186.0,0.741,Completed,False,,1.3828415139759376,186.0,1.0449438202247192,1.0447761194029852,1.0,-0.259,1,-0.10937495761749322,1,1.01429629360207,Low,35.4
W000876,Jharkhand,Annpurna Devi,Street lighting,Street lighting at Chennai ward 17,497951.59,"Nazareth, Kurian and Suresh Works Dept",2023-10-17,,0.765,In Progress,False,,1.180993598677007,178.0,1.0,1.0447761194029852,0.5,0.265,1,-0.13888721590833586,1,1.0326826679357743,Low,31.6
W000877,Jharkhand,Annpurna Devi,Community hall construction,Community hall construction at Durgapur ward 12,1554543.49,"Sahni, Merchant and Dua Works Dept",2024-12-20,,0.772,In Progress,False,,0.33819375189544737,178.0,1.0,0.6268656716417911,0.5,0.272,1,-0.08240016900425567,-1,1.1963422956192604,Medium,75.8
W000878,Jharkhand,Annpurna Devi,Road construction,Road construction at Jabalpur ward 13,3922796.02,Narayan and Sons Works Dept,2023-09-09,,0.9119073425982741,Sanctioned,True,premature_payment,1.358371860512313,178.0,1.0,1.0447761194029852,0.1,0.8119073425982741,1,-0.025487804944761994,1,0.9893931335983568,Low,50.8
W000879,Jharkhand,Annpurna Devi,Health sub-centre upgrade,Health sub-centre upgrade at Bangalore ward 1,2902983.95,Lal PLC Works Dept,2024-05-20,210.0,0.846,Completed,False,,2.002923159356566,210.0,1.1797752808988764,1.0447761194029852,1.0,-0.15400000000000003,1,-0.056933619597373586,-1,1.253449307694473,Medium,86.2
W000880,Jharkhand,Annpurna Devi,Drinking water supply,Drinking water supply at Dibrugarh ward 18,431683.44,"Nazareth, Kurian and Suresh Works Dept",2024-10-14,,0.864,In Progress,False,,0.38298750380590135,178.0,1.0,1.0447761194029852,0.5,0.364,1,-0.11525858195006428,1,1.0202925794806288,Low,35.5
W000881,Jharkhand,Annpurna Devi,Drainage system,Drainage system at Dindigul ward 20,1408754.67,"Sahni, Merchant and Dua Works Dept",2024-03-21,268.0,0.953,Completed,False,,1.0320798210195268,268.0,1.5056179775280898,0.6268656716417911,1.0,-0.04700000000000004,1,-0.0861918730543565,1,1.0278584810504223,Low,53.5
W000882,Jharkhand,Annpurna Devi,Public toilet construction,Public toilet construction at Tadipatri ward 6,139233.03,Korpal-Tata Works Dept,2024-05-18,207.0,0.846,Completed,False,,0.45402621558732353,207.0,1.1629213483146068,0.6268656716417911,1.0,-0.15400000000000003,1,-0.07471740949702282,1,0.9909241416759524,Low,38.7
W000883,Jharkhand,Annpurna Devi,Library development,Library development at Morbi ward 10,405034.07,Narayan and Sons Works Dept,2023-07-19,203.0,0.797,Completed,False,,0.7196468966621035,203.0,1.1404494382022472,1.0447761194029852,1.0,-0.20299999999999996,1,-0.12081174219614654,1,0.9839413867202971,Low,13.2
W000884,Jharkhand,Annpurna Devi,Drinking water supply,Drinking water supply at Chennai ward 19,1184828.49,Narayan and Sons Works Dept,2024-09-07,,0.843,In Progress,False,,1.0511742257780732,178.0,1.0,1.0447761194029852,0.5,0.34299999999999997,1,-0.14622445700854353,1,1.046470650171233,Low,34.7
W000885,Jharkhand,Annpurna Devi,Public toilet construction,Public toilet construction at Ahmedabad ward 8,250355.31,Narayan and Sons Works Dept,2024-04-21,204.0,0.818,Completed,False,,0.8163858385577849,204.0,1.146067415730337,1.0447761194029852,1.0,-0.18200000000000005,1,-0.1120910924565312,1,0.9742738422760828,Low,14.0
W000886,Jharkhand,Annpurna Devi,Public toilet construction,Public toilet construction at Bettiah ward 1,283778.71,Korpal-Tata Works Dept,2025-02-26,,0.936,In Progress,False,,0.925376498418174,178.0,1.0,0.6268656716417911,0.5,0.43600000000000005,1,-0.10139028993489752,1,1.0257138131524244,Low,44.7
W000887,Jharkhand,Annpurna Devi,Drinking water supply,Drinking water supply at Jorhat ward 8,1370501.63,"Sahni, Merchant and Dua Works Dept",2023-12-21,77.0,0.987,Completed,False,,1.2159025563631047,77.0,0.43258426966292135,0.6268656716417911,1.0,-0.013000000000000012,1,-0.06180350681315039,1,1.0535010583842983,Low,71.8
W000888,Jharkhand,Annpurna Devi,Drainage system,Drainage system at Pune ward 1,2073806.77,Narayan and Sons Works Dept,2024-05-27,150.0,0.795,Completed,False,,1.519309334400065,150.0,0.8426966292134831,1.0447761194029852,1.0,-0.20499999999999996,1,-0.10351038466286155,1,1.0237574688854558,Low,42.9
W000889,Jharkhand,Annpurna Devi,Community hall construction,Community hall construction at Mangalore ward 11,4596606.18,Lal PLC Works Dept,2024-01-20,83.0,0.831,Completed,False,,1.0,83.0,0.46629213483146065,1.0447761194029852,1.0,-0.16900000000000004,1,-0.02925602491675683,1,0.9751711670920731,Low,44.9
W000890,Jharkhand,Annpurna Devi,Library development,Library development at Jalandhar ward 7,478269.44,"Nazareth, Kurian and Suresh Works Dept",2023-09-30,181.0,0.952,Completed,False,,0.8497683127355734,181.0,1.0168539325842696,1.0447761194029852,1.0,-0.04800000000000004,1,-0.13895892073612115,1,1.003757862505153,Low,17.0
W000891,Uttar Pradesh,ANOOP PRADHAN BALMIKI,School building repair,School building repair at Patna ward 16,238426.35,"Vyas, Krishnan and Pandya Works Dept",2025-02-28,,0.971,Sanctioned,False,,0.335209582515331,178.0,1.0,1.517241379310345,0.1,0.871,1,-0.0032760447871200693,-1,1.2034858756719466,Medium,94.8
W000892,Uttar Pradesh,ANOOP PRADHAN BALMIKI,Community hall construction,Community hall construction at Machilipatnam ward 8,3576648.59,"Vyas, Krishnan and Pandya Works Dept",2023-12-04,283.0,0.891,Completed,False,,0.9137130996909272,283.0,1.5898876404494382,1.517241379310345,1.0,-0.10899999999999999,1,-0.0408237455270522,1,1.0189289584760117,Low,65.0
W000893,Uttar Pradesh,ANOOP PRADHAN BALMIKI,Community hall construction,Community hall construction at Burhanpur ward 4,4467092.65,"Dixit, Khosla and Handa Works Dept",2024-12-24,151.0,0.969,Completed,False,,1.141191528642197,151.0,0.848314606741573,0.43349753694581283,1.0,-0.031000000000000028,1,-0.035929465951867745,-1,1.1666648668574537,Medium,89.8
W000894,Uttar Pradesh,ANOOP PRADHAN BALMIKI,Drinking water supply,Drinking water supply at Pimpri-Chinchwad ward 1,1064003.62,"Kohli, Kara and Mital Works Dept",2025-02-21,229.0,0.884,Completed,False,,1.0383405048685173,229.0,1.2865168539325842,1.3004926108374386,1.0,-0.11599999999999999,1,-0.11597350443586141,1,1.0022731112161103,Low,25.0
W000895,Uttar Pradesh,ANOOP PRADHAN BALMIKI,Road construction,Road construction at Tirunelveli ward 16,1013286.53,"Kohli, Kara and Mital Works Dept",2024-08-06,,0.856,In Progress,False,,0.40294044659461986,178.0,1.0,1.3004926108374386,0.5,0.356,1,-0.1164207805031624,1,1.0144837545828482,Low,32.1
W000896,Uttar Pradesh,ANOOP PRADHAN BALMIKI,Street lighting,Street lighting at Panchkula ward 17,247609.85,Ranganathan-Brar Works Dept,2024-08-15,,0.921,Sanctioned,False,,0.5575473243938214,178.0,1.0,1.3004926108374386,0.1,0.8210000000000001,1,-0.057825226023660525,1,0.9741969092489084,Low,38.2
W000897,Uttar Pradesh,ANOOP PRADHAN BALMIKI,Health sub-centre upgrade,Health sub-centre upgrade at Bathinda ward 2,1829332.61,"Kohli, Kara and Mital Works Dept",2023-11-14,,0.904,In Progress,False,,0.9563167992471135,178.0,1.0,1.3004926108374386,0.5,0.404,1,-0.13727544445793444,1,0.9945709805699632,Low,12.3
W000898,Uttar Pradesh,ANOOP PRADHAN BALMIKI,Health sub-centre upgrade,Health sub-centre upgrade at Dehri ward 17,700014.96,Ranganathan-Brar Works Dept,2024-08-02,300.0,0.725,Completed,False,,0.36594551603838527,300.0,1.6853932584269662,1.3004926108374386,1.0,-0.275,1,-0.022745810120042176,1,1.0974805992273509,Low,88.0
W000899,Uttar Pradesh,ANOOP PRADHAN BALMIKI,Health sub-centre upgrade,Health sub-centre upgrade at Berhampur ward 4,2319176.13,"Kohli, Kara and Mital Works Dept",2025-03-03,258.0,0.722,Completed,False,,1.2123913832880875,258.0,1.449438202247191,1.3004926108374386,1.0,-0.278,1,-0.0576833235960863,1,1.0089872211899673,Low,55.2
